code,group,sub_group,parent,type,name,url,provider,available,quantity,performance,hours_day,uom_id,price
1007,,,03120.1.2,5,EXTENSION ELECTRICA 25 MTS,,,1,0.333333333,,,ML,0.15625
1049,,,03120.1.2,5,CABLE PINZA 25 MTRS,,,1,0.333333333,,,ML,0.71875
1138,,,03120.1.2,5,EXTENSION 440 VOLTS ,,,1,0.333333333,,,ML,0.5
1202,,,03120.1.2,5,"ESMERIL 4""",,,1,0.333333333,,,ML,0.34375
295,,,03120.1.2,5,SOLDADORA 225 AMP 110/220V,,,1,0.333333333,,,ML,3.125
302,,,03120.1.2,5,TALADRO ELECTRICO MANUAL,,,1,0.333333333,,,ML,0.4375
326,,,03120.1.2,5,"TRONZADORA DE 14""",,,1,0.333333333,,,ML,0.5
62,,,03120.1.2,5,ANDAMIO TIPO TIJERA,,,2,0.666666667,,,ML,0.625
64,,,03120.1.2,5,TABLA PARA ANDAMIOS,,,4,1.333333333,,,ML,0.1875
895,,,03120.1.2,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.333333333,,,ML,0.71875
%*M,,,03120.1.2,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03120.1.3,,,3120.1,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE PERFIL PARA ANCLAJE DE PANEL DE PARED A COLUMNA",,,,84,24,8,ML,
4021,,,03120.1.3,3,TIZA DE HERRERIA,,,5.95E-02,5.95E-02,,,PZAS,0
4111,,,03120.1.3,3,"ELECTRODO E-7018x 1/8""",,,5.95E-02,5.95E-02,,,KG,0
4368,,,03120.1.3,3,"DISCOS DE ESMERIL 4 1/2""",,,5.95E-02,5.95E-02,,,PZAS,0
4821,,,03120.1.3,3,"MECHA 1/4"" METAL",,,2.38E-02,2.38E-02,,,PIEZA,0
5533,,,03120.1.3,3,DISCO DE TRONZADORA,,,2.38E-02,2.38E-02,,,PZA,0
6078,,,03120.1.3,3,"DISCO CORTE EXTRAFINO DE 7 1/2""",,,5.95E-02,5.95E-02,,,PZA,0
6825,,,03120.1.3,3,"TORNILLO ALLEN CILINDRICO 1/4"" X 1 1/2""",,,4.76E-02,4.76E-02,,,PZA,0
8609,,,03120.1.3,3,"TORNILLO AUTORROSC. P/LAMINA C/ARANDELAS 14 x 3/4""",,,1.19047619,1.19047619,,,PIEZA,0
8634,,,03120.1.3,3,PERFIL PARA ISOPANEL (REMATE U50X100X50 o L100X100),,,1,1,,,ML,0
141,,,03120.1.3,4,FABRICADOR 1RA,,,1,0.333333333,,,Horas,1.4425
2,,,03120.1.3,4,AYUDANTE,,,2,0.666666667,,,Horas,1.04625
501,,,03120.1.3,4,PLANIFICADOR,,,0.13,4.33E-02,,,Horas,2.3325
502,,,03120.1.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,8.33E-02,,,Horas,2.3325
533,,,03120.1.3,4,CAPATAZ,,,0.5,0.166666667,,,Horas,2.0625
69,,,03120.1.3,4,SOLDADOR DE 1ERA,,,1,0.333333333,,,Horas,1.3775
1007,,,03120.1.3,5,EXTENSION ELECTRICA 25 MTS,,,1,0.333333333,,,ML,0.15625
1049,,,03120.1.3,5,CABLE PINZA 25 MTRS,,,1,0.333333333,,,ML,0.71875
1138,,,03120.1.3,5,EXTENSION 440 VOLTS ,,,1,0.333333333,,,ML,0.5
1202,,,03120.1.3,5,"ESMERIL 4""",,,1,0.333333333,,,ML,0.34375
295,,,03120.1.3,5,SOLDADORA 225 AMP 110/220V,,,1,0.333333333,,,ML,3.125
302,,,03120.1.3,5,TALADRO ELECTRICO MANUAL,,,1,0.333333333,,,ML,0.4375
326,,,03120.1.3,5,"TRONZADORA DE 14""",,,1,0.333333333,,,ML,0.5
62,,,03120.1.3,5,ANDAMIO TIPO TIJERA,,,2,0.666666667,,,ML,0.625
64,,,03120.1.3,5,TABLA PARA ANDAMIOS,,,4,1.333333333,,,ML,0.1875
895,,,03120.1.3,5,CABLE TIERRA ESPECIAL 25 MTS,,,1,0.333333333,,,ML,0.71875
%*M,,,03120.1.3,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03120.1.4,,,3120.1,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE PANELES DE PARED TIPO ISOPANEL",,,,135,20,8,M2,
2888,,,03120.1.4,3,SILICON MARCA SILIPEX Ó SIMILAR (CARTUCHO 300 mg),,,0.222222222,0.222222222,,,UND,0
4704,,,03120.1.4,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,0.05,0.05,,,PZA,0
5215,,,03120.1.4,3,REMACHES,,,1.851851852,1.851851852,,,PZA,0
6078,,,03120.1.4,3,"DISCO CORTE EXTRAFINO DE 7 1/2""",,,0.05,0.05,,,PZA,0
8610,,,03120.1.4,3,"LAMINA AISLANTE PARED ISOPANEL 1,00ML X 3,20ML",,,1.064814815,1.064814815,,,M2,0
2,,,03120.1.4,4,AYUDANTE,,,2,0.8,,,Horas,1.04625
501,,,03120.1.4,4,PLANIFICADOR,,,0.13,5.20E-02,,,Horas,2.3325
502,,,03120.1.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.1,,,Horas,2.3325
533,,,03120.1.4,4,CAPATAZ,,,0.5,0.2,,,Horas,2.0625
75,,,03120.1.4,4,MONTADORES DE PANEL DE PARED,,,1,0.4,,,Horas,1.4425
1007,,,03120.1.4,5,EXTENSION ELECTRICA 25 MTS,,,1,0.4,,,M2,0.15625
1202,,,03120.1.4,5,"ESMERIL 4""",,,1,0.4,,,M2,0.34375
173,,,03120.1.4,5,PISTOLA FIJACION DXL-300,,,2,0.8,,,M2,0.25
62,,,03120.1.4,5,ANDAMIO TIPO TIJERA,,,4,1.6,,,M2,0.625
64,,,03120.1.4,5,TABLA PARA ANDAMIOS,,,8,3.2,,,M2,0.1875
%*M,,,03120.1.4,6,TRANSPORTE DE MATERIALES (10%),,,,,,,%,5
03120.1.5,,,3120.1,2,DESMONTAJE DE PARED DE ISOPANEL 25 M2. INCLUYE EL TRASLADO DENTRO DEL ÁREA DE TRABAJO,,,,25,25,8,M2,
4704,,,03120.1.5,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,0.05,0.05,,,PZA,0
2,,,03120.1.5,4,AYUDANTE,,,2,0.64,,,Horas,1.04625
5,,,03120.1.5,4,ALBAÑIL DE 1a,,,1,0.32,,,Horas,1.3775
501,,,03120.1.5,4,PLANIFICADOR,,,0.13,4.16E-02,,,Horas,2.3325
502,,,03120.1.5,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.08,,,Horas,2.3325
533,,,03120.1.5,4,CAPATAZ,,,0.5,0.16,,,Horas,2.0625
1007,,,03120.1.5,5,EXTENSION ELECTRICA 25 MTS,,,1,0.32,,,M2,0.15625
1202,,,03120.1.5,5,"ESMERIL 4""",,,1,0.32,,,M2,0.34375
62,,,03120.1.5,5,ANDAMIO TIPO TIJERA,,,4,1.28,,,M2,0.625
64,,,03120.1.5,5,TABLA PARA ANDAMIOS,,,8,2.56,,,M2,0.1875
74,,,03120.1.5,5,CARRETILLA RUEDA DE GOMA CAP= 55 Lts,,,2,0.64,,,M2,0.15625
%*M,,,03120.1.5,6,TRANSPORTE DE MATERIALES (10%),,,,,,,%,5
3120.2,,,,1,PUERTAS,,,,,,,,
03120.2.1,,,3120.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE MARCO PARA PUERTA PVC DE 1,00M X 2,10M",,,,4,2,8,PZA,
4704,,,03120.2.1,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,0.25,0.25,,,PZA,0
6078,,,03120.2.1,3,"DISCO CORTE EXTRAFINO DE 7 1/2""",,,0.25,0.25,,,PZA,0
8609,,,03120.2.1,3,"TORNILLO AUTORROSC. P/LAMINA C/ARANDELAS 14 x 3/4""",,,3,3,,,PIEZA,0
8634,,,03120.2.1,3,PERFIL PARA ISOPANEL (REMATE U50X100X50 o L100X100),,,6,6,,,ML,0
141,,,03120.2.1,4,FABRICADOR 1RA,,,1,4,,,Horas,1.4425
2,,,03120.2.1,4,AYUDANTE,,,2,8,,,Horas,1.04625
501,,,03120.2.1,4,PLANIFICADOR,,,0.13,0.519999981,,,Horas,2.3325
502,,,03120.2.1,4,SUPERVISOR DE SEGURIDAD,,,0.25,1,,,Horas,2.3325
533,,,03120.2.1,4,CAPATAZ,,,0.5,2,,,Horas,2.0625
1007,,,03120.2.1,5,EXTENSION ELECTRICA 25 MTS,,,2,8,,,PZA,0.15625
1134,,,03120.2.1,5,REMACHADORA,,,1,4,,,PZA,0.375
1202,,,03120.2.1,5,"ESMERIL 4""",,,1,4,,,PZA,0.34375
293,,,03120.2.1,5,"ESMERIL DE 7""",,,1,4,,,PZA,0.51125
302,,,03120.2.1,5,TALADRO ELECTRICO MANUAL,,,1,4,,,PZA,0.4375
62,,,03120.2.1,5,ANDAMIO TIPO TIJERA,,,1,4,,,PZA,0.625
64,,,03120.2.1,5,TABLA PARA ANDAMIOS,,,3,12,,,PZA,0.1875
%*M,,,03120.2.1,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03120.2.2,,,3120.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE PUERTA PVC DE 1,00M X 2,10M",,,,3,2,8,PZA,
4704,,,03120.2.2,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,0.33333333,0.33333333,,,PZA,0
4821,,,03120.2.2,3,"MECHA 1/4"" METAL",,,0.333333333,0.333333333,,,PIEZA,0
8611,,,03120.2.2,3,"PUERTA PVC DE 1,00m x 2,10m. INC, CERR, GOMA, PARABICHO",,,1,1,,,PIEZA,0
141,,,03120.2.2,4,FABRICADOR 1RA,,,1,4,,,Horas,1.4425
2,,,03120.2.2,4,AYUDANTE,,,2,8,,,Horas,1.04625
501,,,03120.2.2,4,PLANIFICADOR,,,0.13,0.519999981,,,Horas,2.3325
502,,,03120.2.2,4,SUPERVISOR DE SEGURIDAD,,,0.25,1,,,Horas,2.3325
533,,,03120.2.2,4,CAPATAZ,,,0.5,2,,,Horas,2.0625
1007,,,03120.2.2,5,EXTENSION ELECTRICA 25 MTS,,,2,8,,,PZA,0.15625
1134,,,03120.2.2,5,REMACHADORA,,,1,4,,,PZA,0.375
1202,,,03120.2.2,5,"ESMERIL 4""",,,1,4,,,PZA,0.34375
302,,,03120.2.2,5,TALADRO ELECTRICO MANUAL,,,1,4,,,PZA,0.4375
62,,,03120.2.2,5,ANDAMIO TIPO TIJERA,,,1,4,,,PZA,0.625
64,,,03120.2.2,5,TABLA PARA ANDAMIOS,,,3,12,,,PZA,0.1875
%*M,,,03120.2.2,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03120.2.3,,,3120.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE PUERTA PVC DE 1,00M X 2,10M SEGURIDAD",,,,1,2,8,PZA,
4704,,,03120.2.3,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,1,1,,,PZA,0
8612,,,03120.2.3,3,"PUERTA PVC DE SEGURIDAD 1,00m x 2,10m. INC, CERR, PARAB",,,1,1,,,PIEZA,0
141,,,03120.2.3,4,FABRICADOR 1RA,,,1,4,,,Horas,1.4425
2,,,03120.2.3,4,AYUDANTE,,,2,8,,,Horas,1.04625
501,,,03120.2.3,4,PLANIFICADOR,,,0.13,0.519999981,,,Horas,2.3325
502,,,03120.2.3,4,SUPERVISOR DE SEGURIDAD,,,0.25,1,,,Horas,2.3325
533,,,03120.2.3,4,CAPATAZ,,,0.5,2,,,Horas,2.0625
1007,,,03120.2.3,5,EXTENSION ELECTRICA 25 MTS,,,2,8,,,PZA,0.15625
1134,,,03120.2.3,5,REMACHADORA,,,1,4,,,PZA,0.375
1202,,,03120.2.3,5,"ESMERIL 4""",,,1,4,,,PZA,0.34375
302,,,03120.2.3,5,TALADRO ELECTRICO MANUAL,,,1,4,,,PZA,0.4375
62,,,03120.2.3,5,ANDAMIO TIPO TIJERA,,,1,4,,,PZA,0.625
64,,,03120.2.3,5,TABLA PARA ANDAMIOS,,,3,12,,,PZA,0.1875
%*M,,,03120.2.3,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03120.2.4,,,3120.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE MARCO PARA PUERTA PVC DE 1,95M X 2,10M",,,,2,2,8,PZA,
4704,,,03120.2.4,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,0.5,0.5,,,PZA,0
4821,,,03120.2.4,3,"MECHA 1/4"" METAL",,,0.5,0.5,,,PIEZA,0
6078,,,03120.2.4,3,"DISCO CORTE EXTRAFINO DE 7 1/2""",,,0.5,0.5,,,PZA,0
8634,,,03120.2.4,3,PERFIL PARA ISOPANEL (REMATE U50X100X50 o L100X100),,,6,6,,,ML,0
141,,,03120.2.4,4,FABRICADOR 1RA,,,1,4,,,Horas,1.4425
2,,,03120.2.4,4,AYUDANTE,,,2,8,,,Horas,1.04625
501,,,03120.2.4,4,PLANIFICADOR,,,0.13,0.519999981,,,Horas,2.3325
502,,,03120.2.4,4,SUPERVISOR DE SEGURIDAD,,,0.25,1,,,Horas,2.3325
533,,,03120.2.4,4,CAPATAZ,,,0.5,2,,,Horas,2.0625
1007,,,03120.2.4,5,EXTENSION ELECTRICA 25 MTS,,,1,4,,,PZA,0.15625
1134,,,03120.2.4,5,REMACHADORA,,,1,4,,,PZA,0.375
293,,,03120.2.4,5,"ESMERIL DE 7""",,,1,4,,,PZA,0.51125
302,,,03120.2.4,5,TALADRO ELECTRICO MANUAL,,,1,4,,,PZA,0.4375
%*M,,,03120.2.4,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03120.2.5,,,3120.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE PUERTA PVC DE 1,95M X 2,10M (CORREDIZA)",,,,2,2,8,PZA,
4704,,,03120.2.5,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,0.5,0.5,,,PZA,0
4821,,,03120.2.5,3,"MECHA 1/4"" METAL",,,0.5,0.5,,,PIEZA,0
8613,,,03120.2.5,3,"PUERTA PVC CORREDIZA DE 1,95m x 2,10m. INC, CERR, GOMA",,,1,1,,,PIEZA,0
141,,,03120.2.5,4,FABRICADOR 1RA,,,1,4,,,Horas,1.4425
2,,,03120.2.5,4,AYUDANTE,,,2,8,,,Horas,1.04625
501,,,03120.2.5,4,PLANIFICADOR,,,0.13,0.519999981,,,Horas,2.3325
502,,,03120.2.5,4,SUPERVISOR DE SEGURIDAD,,,0.25,1,,,Horas,2.3325
533,,,03120.2.5,4,CAPATAZ,,,0.5,2,,,Horas,2.0625
1007,,,03120.2.5,5,EXTENSION ELECTRICA 25 MTS,,,1,4,,,PZA,0.15625
1134,,,03120.2.5,5,REMACHADORA,,,1,4,,,PZA,0.375
302,,,03120.2.5,5,TALADRO ELECTRICO MANUAL,,,1,4,,,PZA,0.4375
62,,,03120.2.5,5,ANDAMIO TIPO TIJERA,,,1,4,,,PZA,0.625
64,,,03120.2.5,5,TABLA PARA ANDAMIOS,,,3,12,,,PZA,0.1875
%*M,,,03120.2.5,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03120.2.6,,,3120.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE CORTINA DE REFRIGERACIÓN 1,95M X 2,10M (PUERTA DE SALIDA HACIA LINEA)",,,,1,2.5,8,PZA,
4704,,,03120.2.6,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,1,1,,,PZA,0
8614,,,03120.2.6,3,CORTINA DE REFRIGERACIÓN,,,21,21,,,ML,8
141,,,03120.2.6,4,FABRICADOR 1RA,,,1,3.2,,,Horas,1.4425
2,,,03120.2.6,4,AYUDANTE,,,2,6.4,,,Horas,1.04625
501,,,03120.2.6,4,PLANIFICADOR,,,0.13,0.415999985,,,Horas,2.3325
502,,,03120.2.6,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.8,,,Horas,2.3325
533,,,03120.2.6,4,CAPATAZ,,,0.5,1.6,,,Horas,2.0625
1007,,,03120.2.6,5,EXTENSION ELECTRICA 25 MTS,,,1,3.2,,,PZA,0.15625
1134,,,03120.2.6,5,REMACHADORA,,,1,3.2,,,PZA,0.375
302,,,03120.2.6,5,TALADRO ELECTRICO MANUAL,,,1,3.2,,,PZA,0.4375
62,,,03120.2.6,5,ANDAMIO TIPO TIJERA,,,1,3.2,,,PZA,0.625
64,,,03120.2.6,5,TABLA PARA ANDAMIOS,,,3,9.6,,,PZA,0.1875
%*M,,,03120.2.6,6,TRANSPORTE DE MATERIALES (25%),,,,,,,%,15
03120.2.7,,,3120.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE CORTINA DE REFRIGERACIÓN 1,00M X 2,10M (ENTRADA Y SALIDA DE ALCABALA SANITARIA)",,,,2,2.5,8,PZA,
4704,,,03120.2.7,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,1,1,,,PZA,0
8614,,,03120.2.7,3,CORTINA DE REFRIGERACIÓN,,,11,11,,,ML,8
141,,,03120.2.7,4,FABRICADOR 1RA,,,1,3.2,,,Horas,1.4425
2,,,03120.2.7,4,AYUDANTE,,,2,6.4,,,Horas,1.04625
501,,,03120.2.7,4,PLANIFICADOR,,,0.13,0.415999985,,,Horas,2.3325
502,,,03120.2.7,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.8,,,Horas,2.3325
533,,,03120.2.7,4,CAPATAZ,,,0.5,1.6,,,Horas,2.0625
1007,,,03120.2.7,5,EXTENSION ELECTRICA 25 MTS,,,1,3.2,,,PZA,0.15625
1134,,,03120.2.7,5,REMACHADORA,,,1,3.2,,,PZA,0.375
302,,,03120.2.7,5,TALADRO ELECTRICO MANUAL,,,1,3.2,,,PZA,0.4375
62,,,03120.2.7,5,ANDAMIO TIPO TIJERA,,,1,3.2,,,PZA,0.625
64,,,03120.2.7,5,TABLA PARA ANDAMIOS,,,3,9.6,,,PZA,0.1875
%*M,,,03120.2.7,6,TRANSPORTE DE MATERIALES (25%),,,,,,,%,15
03120.2.8,,,3120.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE CORTINA DE REFRIGERACIÓN 1,00M X 1,00M (SALIDA DEL TRANSPORTADOR)",,,,1,2.5,8,PZA,
4704,,,03120.2.8,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,1,1,,,PZA,0
8614,,,03120.2.8,3,CORTINA DE REFRIGERACIÓN,,,5,5,,,ML,8
141,,,03120.2.8,4,FABRICADOR 1RA,,,1,3.2,,,Horas,1.4425
2,,,03120.2.8,4,AYUDANTE,,,2,6.4,,,Horas,1.04625
501,,,03120.2.8,4,PLANIFICADOR,,,0.13,0.415999985,,,Horas,2.3325
502,,,03120.2.8,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.8,,,Horas,2.3325
533,,,03120.2.8,4,CAPATAZ,,,0.5,1.6,,,Horas,2.0625
1007,,,03120.2.8,5,EXTENSION ELECTRICA 25 MTS,,,1,3.2,,,PZA,0.15625
1134,,,03120.2.8,5,REMACHADORA,,,1,3.2,,,PZA,0.375
302,,,03120.2.8,5,TALADRO ELECTRICO MANUAL,,,1,3.2,,,PZA,0.4375
62,,,03120.2.8,5,ANDAMIO TIPO TIJERA,,,1,3.2,,,PZA,0.625
64,,,03120.2.8,5,TABLA PARA ANDAMIOS,,,3,9.6,,,PZA,0.1875
%*M,,,03120.2.8,6,TRANSPORTE DE MATERIALES (25%),,,,,,,%,15
03120.2.9,,,3120.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE CORTINA DE REFRIGERACIÓN 8,00M X 5,00M (ACCESO A LIQUIDACIÓN - ACCESO A FRACCIONADOS)",,,,2,2,8,PZA,
4704,,,03120.2.9,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,1,1,,,PZA,0
8614,,,03120.2.9,3,CORTINA DE REFRIGERACIÓN,,,200,200,,,ML,8
141,,,03120.2.9,4,FABRICADOR 1RA,,,1,4,,,Horas,1.4425
2,,,03120.2.9,4,AYUDANTE,,,2,8,,,Horas,1.04625
501,,,03120.2.9,4,PLANIFICADOR,,,0.13,0.519999981,,,Horas,2.3325
502,,,03120.2.9,4,SUPERVISOR DE SEGURIDAD,,,0.25,1,,,Horas,2.3325
533,,,03120.2.9,4,CAPATAZ,,,0.5,2,,,Horas,2.0625
1007,,,03120.2.9,5,EXTENSION ELECTRICA 25 MTS,,,1,4,,,PZA,0.15625
1134,,,03120.2.9,5,REMACHADORA,,,1,4,,,PZA,0.375
302,,,03120.2.9,5,TALADRO ELECTRICO MANUAL,,,1,4,,,PZA,0.4375
62,,,03120.2.9,5,ANDAMIO TIPO TIJERA,,,1,4,,,PZA,0.625
64,,,03120.2.9,5,TABLA PARA ANDAMIOS,,,3,12,,,PZA,0.1875
%*M,,,03120.2.9,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,0.5
03120.2.10,,,3120.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE CORTINA DE REFRIGERACIÓN 0,90M X 2,10M (PUERTA DE SALIDA DE EMERGENCIA)",,,,1,2.5,8,PZA,
4704,,,03120.2.10,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,1,1,,,PZA,0
8614,,,03120.2.10,3,CORTINA DE REFRIGERACIÓN,,,10,10,,,ML,8
141,,,03120.2.10,4,FABRICADOR 1RA,,,1,3.2,,,Horas,1.4425
2,,,03120.2.10,4,AYUDANTE,,,2,6.4,,,Horas,1.04625
501,,,03120.2.10,4,PLANIFICADOR,,,0.13,0.415999985,,,Horas,2.3325
502,,,03120.2.10,4,SUPERVISOR DE SEGURIDAD,,,0.25,0.8,,,Horas,2.3325
533,,,03120.2.10,4,CAPATAZ,,,0.5,1.6,,,Horas,2.0625
1007,,,03120.2.10,5,EXTENSION ELECTRICA 25 MTS,,,1,3.2,,,PZA,0.15625
1134,,,03120.2.10,5,REMACHADORA,,,1,3.2,,,PZA,0.375
302,,,03120.2.10,5,TALADRO ELECTRICO MANUAL,,,1,3.2,,,PZA,0.4375
62,,,03120.2.10,5,ANDAMIO TIPO TIJERA,,,1,3.2,,,PZA,0.625
64,,,03120.2.10,5,TABLA PARA ANDAMIOS,,,3,9.6,,,PZA,0.1875
%*M,,,03120.2.10,6,TRANSPORTE DE MATERIALES (25%),,,,,,,%,15
03120.2.11,,,3120.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE CORTINA DE AIRE",,,,1,2,8,PZA,
8635,,,03120.2.11,3,CORTINA DE AIRE,,,1,1,,,UND,250
2,,,03120.2.11,4,AYUDANTE,,,1,4,,,Horas,1.04625
501,,,03120.2.11,4,PLANIFICADOR,,,0.13,0.519999981,,,Horas,2.3325
502,,,03120.2.11,4,SUPERVISOR DE SEGURIDAD,,,0.25,1,,,Horas,2.3325
798,,,03120.2.11,4,TECNICO EN REFRIGERACIÓN,,,1,4,,,Horas,2.0625
1277,,,03120.2.11,5,PINZA AMPERIMETRICA,,,1,4,,,PZA,0.5
1440,,,03120.2.11,5,LENTES DE SEGURIDAD,,,1,4,,,PZA,0.05
1473,,,03120.2.11,5,MECHA 5/16,,,1,4,,,PZA,0.03125
259,,,03120.2.11,5,JUEGO DE LLAVES COMBINADAS,,,1,4,,,PZA,0.125
261,,,03120.2.11,5,JUEGO DE DESTORNILLADORES,,,1,4,,,PZA,0.125
302,,,03120.2.11,5,TALADRO ELECTRICO MANUAL,,,1,4,,,PZA,0.4375
03120.2.12,,,3120.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE MARCO PARA PUERTA PVC DE 1,85M X 2,10M",,,,1,2,8,PZA,
4704,,,03120.2.12,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,1,1,,,PZA,0
4821,,,03120.2.12,3,"MECHA 1/4"" METAL",,,1,1,,,PIEZA,0
6078,,,03120.2.12,3,"DISCO CORTE EXTRAFINO DE 7 1/2""",,,1,1,,,PZA,0
8634,,,03120.2.12,3,PERFIL PARA ISOPANEL (REMATE U50X100X50 o L100X100),,,6,6,,,ML,0
141,,,03120.2.12,4,FABRICADOR 1RA,,,1,4,,,Horas,1.4425
2,,,03120.2.12,4,AYUDANTE,,,2,8,,,Horas,1.04625
501,,,03120.2.12,4,PLANIFICADOR,,,0.13,0.519999981,,,Horas,2.3325
502,,,03120.2.12,4,SUPERVISOR DE SEGURIDAD,,,0.25,1,,,Horas,2.3325
533,,,03120.2.12,4,CAPATAZ,,,0.5,2,,,Horas,2.0625
1007,,,03120.2.12,5,EXTENSION ELECTRICA 25 MTS,,,1,4,,,PZA,0.15625
1134,,,03120.2.12,5,REMACHADORA,,,1,4,,,PZA,0.375
293,,,03120.2.12,5,"ESMERIL DE 7""",,,1,4,,,PZA,0.51125
302,,,03120.2.12,5,TALADRO ELECTRICO MANUAL,,,1,4,,,PZA,0.4375
62,,,03120.2.12,5,ANDAMIO TIPO TIJERA,,,1,4,,,PZA,0.625
64,,,03120.2.12,5,TABLA PARA ANDAMIOS,,,3,12,,,PZA,0.1875
%*M,,,03120.2.12,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
03120.2.13,,,3120.2,2,"SUMINISTRO, TRANSPORTE E INSTALACIÓN DE PUERTA PVC DE 1,85M X 2,10M (DOBLE HOJA)",,,,1,2,8,PZA,
4704,,,03120.2.13,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,1,1,,,PZA,0
4821,,,03120.2.13,3,"MECHA 1/4"" METAL",,,1,1,,,PIEZA,0
6078,,,03120.2.13,3,"DISCO CORTE EXTRAFINO DE 7 1/2""",,,1,1,,,PZA,0
8611,,,03120.2.13,3,"PUERTA PVC DOBLE HOJA DE 1,85m x 2,10m. INC, CERR, GOMA",,,1,1,,,PIEZA,0
141,,,03120.2.13,4,FABRICADOR 1RA,,,1,4,,,Horas,1.4425
2,,,03120.2.13,4,AYUDANTE,,,2,8,,,Horas,1.04625
501,,,03120.2.13,4,PLANIFICADOR,,,0.13,0.519999981,,,Horas,2.3325
502,,,03120.2.13,4,SUPERVISOR DE SEGURIDAD,,,0.25,1,,,Horas,2.3325
533,,,03120.2.13,4,CAPATAZ,,,0.5,2,,,Horas,2.0625
1007,,,03120.2.13,5,EXTENSION ELECTRICA 25 MTS,,,1,4,,,PZA,0.15625
1134,,,03120.2.13,5,REMACHADORA,,,1,4,,,PZA,0.375
293,,,03120.2.13,5,"ESMERIL DE 7""",,,1,4,,,PZA,0.51125
302,,,03120.2.13,5,TALADRO ELECTRICO MANUAL,,,1,4,,,PZA,0.4375
62,,,03120.2.13,5,ANDAMIO TIPO TIJERA,,,1,4,,,PZA,0.625
64,,,03120.2.13,5,TABLA PARA ANDAMIOS,,,3,12,,,PZA,0.1875
%*M,,,03120.2.13,6,TRANSPORTE DE MATERIALES (2%),,,,,,,%,1
3120.3,,,,1,VENTANAS,,,,,,,,
03120.3.1,,,3120.3,2,"DESMONTAJE DE VENTANA EXISTENTE EN FACHADA FRONTAL DE 1,00M X 4,50M",,,,1,4,8,PZA,
4359,,,03120.3.1,3,"DISCO DE CORTEP/CONCRETO 7""",,,1,1,,,PZA,0
4704,,,03120.3.1,3,"DISCO CORTE EXTRAFINO DE 4 1/2"" X 1/16""",,,1,1,,,PZA,0
2,,,03120.3.1,4,AYUDANTE,,,2,4,,,Horas,1.04625
5,,,03120.3.1,4,ALBAÑIL DE 1a,,,1,2,,,Horas,1.3775
501,,,03120.3.1,4,PLANIFICADOR,,,0.13,0.25999999,,,Horas,2.3325
